URL,Film Name,Screening type,Date,Time,Venue,City
https://festival.sundance.org/program/film/67531e8868b8b72082fe3240,2000 Meters to Andriivka,Premiere,Jan 23,5:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67531e8868b8b72082fe3240,2000 Meters to Andriivka,Screening,Jan 24,1:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531e8868b8b72082fe3240,2000 Meters to Andriivka,Screening,Jan 25,6:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67531e8868b8b72082fe3240,2000 Meters to Andriivka,Screening,Jan 29,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531e8868b8b72082fe3240,2000 Meters to Andriivka,Screening,Jan 31,8:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Premiere,Jan 25,6:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Screening,Jan 26,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Screening,Jan 27,5:15 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Screening,Jan 28,8:00 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Screening,Jan 30,10:45 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67532569707ccddea40890ac,All That’s Left of You (اللي باقي منك),Screening,Feb 1,12:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675333aa68b8b73e67fe584a,André is an Idiot,Premiere,Jan 24,11:30 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675333aa68b8b73e67fe584a,André is an Idiot,Screening,Jan 25,11:00 AM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675333aa68b8b73e67fe584a,André is an Idiot,Screening,Jan 26,12:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675333aa68b8b73e67fe584a,André is an Idiot,Screening,Jan 30,1:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675333aa68b8b73e67fe584a,André is an Idiot,Screening,Feb 1,11:55 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/short-info/67534d6363b943583cc22c14,Animated Short Film Program,Premiere,Jan 24,8:30 PM  MST,Library Center Theatre,Park City
https://festival.sundance.org/program/short-info/67534d6363b943583cc22c14,Animated Short Film Program,Screening,Jan 25,5:20 PM  MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/short-info/67534d6363b943583cc22c14,Animated Short Film Program,Screening,Jan 27,10:00 PM  MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/short-info/67534d6363b943583cc22c14,Animated Short Film Program,Screening,Feb 1,5:20 PM  MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531c96707ccd6b2d08815e,April,Premiere,Jan 23,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531c96707ccd6b2d08815e,April,Screening,Jan 24,10:20 AM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531c96707ccd6b2d08815e,April,Screening,Jan 24,6:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67531c96707ccd6b2d08815e,April,Screening,Jan 29,1:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531c96707ccd6b2d08815e,April,Screening,Feb 2,11:30 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532cf0707ccd336d089fd3,April & Amanda,Premiere,Jan 28,9:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532cf0707ccd336d089fd3,April & Amanda,Screening,Jan 29,12:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67532cf0707ccd336d089fd3,April & Amanda,Screening,Jan 30,12:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532cf0707ccd336d089fd3,April & Amanda,Screening,Feb 1,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67532cf0707ccd336d089fd3,April & Amanda,Screening,Feb 2,1:30 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Premiere,Jan 25,12:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Jan 26,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Jan 27,9:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Jan 29,8:15 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Jan 31,9:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Feb 1,5:45 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6753268268b8b78fabfe3efb,Atropia,Screening,Feb 2,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675f6177aac09f49d3dbe7af,Audience Award: NEXT,Award Winner,Feb 2,11:30 AM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675f626aaac09f1cf5dbe8a3,Audience Award: U.S. Documentary,Award Winner,Feb 2,2:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675f6332aac09f6edcdbe960,Audience Award: U.S. Dramatic,Award Winner,Feb 2,8:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675f5888aac09f6db3dbe425,Audience Award: World Cinema Documentary,Award Winner,Feb 2,6:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675f5c3caac09f2670dbe593,Audience Award: World Cinema Dramatic,Award Winner,Feb 2,9:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532d10707ccd101008a046,BLKNWS: Terms & Conditions,Premiere,Jan 24,7:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67532d10707ccd101008a046,BLKNWS: Terms & Conditions,Screening,Jan 25,6:00 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67532d10707ccd101008a046,BLKNWS: Terms & Conditions,Screening,Jan 26,12:30 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67532d10707ccd101008a046,BLKNWS: Terms & Conditions,Screening,Jan 30,11:30 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67532d10707ccd101008a046,BLKNWS: Terms & Conditions,Screening,Feb 1,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753284c68b8b779bcfe44cb,Brides,Premiere,Jan 24,6:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753284c68b8b779bcfe44cb,Brides,Screening,Jan 25,8:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753284c68b8b779bcfe44cb,Brides,Screening,Jan 27,7:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753284c68b8b779bcfe44cb,Brides,Screening,Jan 30,4:00 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753284c68b8b779bcfe44cb,Brides,Screening,Feb 2,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675327a268b8b7a63dfe4235,Bubble & Squeak,Premiere,Jan 24,6:15 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/675327a268b8b7a63dfe4235,Bubble & Squeak,Screening,Jan 25,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675327a268b8b7a63dfe4235,Bubble & Squeak,Screening,Jan 26,9:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675327a268b8b7a63dfe4235,Bubble & Squeak,Screening,Jan 29,6:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/675327a268b8b7a63dfe4235,Bubble & Squeak,Screening,Jan 31,6:15 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675335f063b94300d0c22130,"Bucks County, USA",Premiere,Jan 28,10:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675335f063b94300d0c22130,"Bucks County, USA",Screening,Jan 29,11:15 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675335f063b94300d0c22130,"Bucks County, USA",Screening,Jan 31,3:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675335f063b94300d0c22130,"Bucks County, USA",Screening,Feb 1,6:00 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753249168b8b7af55fe3a60,Bunnylovr,Premiere,Jan 25,8:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6753249168b8b7af55fe3a60,Bunnylovr,Screening,Jan 26,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753249168b8b7af55fe3a60,Bunnylovr,Screening,Jan 27,12:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6753249168b8b7af55fe3a60,Bunnylovr,Screening,Jan 30,5:20 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67532d2c707ccd1c5e08a0bc,By Design,Premiere,Jan 23,6:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67532d2c707ccd1c5e08a0bc,By Design,Screening,Jan 24,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67532d2c707ccd1c5e08a0bc,By Design,Screening,Jan 24,5:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532d2c707ccd1c5e08a0bc,By Design,Screening,Jan 29,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532d2c707ccd1c5e08a0bc,By Design,Screening,Feb 1,10:15 AM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531cd068b8b7b5a3fe2e8a,"Coexistence, My Ass!",Premiere,Jan 26,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531cd068b8b7b5a3fe2e8a,"Coexistence, My Ass!",Screening,Jan 27,9:40 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531cd068b8b7b5a3fe2e8a,"Coexistence, My Ass!",Screening,Jan 29,12:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67531cd068b8b7b5a3fe2e8a,"Coexistence, My Ass!",Screening,Jan 31,1:30 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531cd068b8b7b5a3fe2e8a,"Coexistence, My Ass!",Screening,Feb 2,9:40 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67532040707ccdb4690888fd,Come See Me in the Good Light,Premiere,Jan 25,5:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67532040707ccdb4690888fd,Come See Me in the Good Light,Screening,Jan 26,6:00 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67532040707ccdb4690888fd,Come See Me in the Good Light,Screening,Jan 27,2:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/67532040707ccdb4690888fd,Come See Me in the Good Light,Screening,Jan 31,2:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532040707ccdb4690888fd,Come See Me in the Good Light,Screening,Feb 2,1:00 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531b7f68b8b7e81dfe2bf7,Cutting Through Rocks (اوزاک یوللار),Premiere,Jan 27,12:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531b7f68b8b7e81dfe2bf7,Cutting Through Rocks (اوزاک یوللار),Screening,Jan 28,5:20 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531b7f68b8b7e81dfe2bf7,Cutting Through Rocks (اوزاک یوللار),Screening,Jan 31,10:30 AM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531b7f68b8b7e81dfe2bf7,Cutting Through Rocks (اوزاک یوللار),Screening,Feb 1,12:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753366c68b8b71f7cfe60d4,Dead Lover,Premiere,Jan 24,10:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753366c68b8b71f7cfe60d4,Dead Lover,Screening,Jan 25,8:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6753366c68b8b71f7cfe60d4,Dead Lover,Screening,Jan 26,10:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753366c68b8b71f7cfe60d4,Dead Lover,Screening,Jan 30,8:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753366c68b8b71f7cfe60d4,Dead Lover,Screening,Feb 1,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675328fc707ccd27440898eb,Deaf President Now!,Premiere,Jan 28,12:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/675328fc707ccd27440898eb,Deaf President Now!,Screening,Jan 29,12:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328fc707ccd27440898eb,Deaf President Now!,Screening,Jan 31,12:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675328fc707ccd27440898eb,Deaf President Now!,Screening,Feb 1,3:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/675328fc707ccd27440898eb,Deaf President Now!,Screening,Feb 2,12:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675335f468b8b72f18fe5fc1,Didn’t Die,Premiere,Jan 28,9:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675335f468b8b72f18fe5fc1,Didn’t Die,Screening,Jan 29,8:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675335f468b8b72f18fe5fc1,Didn’t Die,Screening,Feb 1,8:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/675335f468b8b72f18fe5fc1,Didn’t Die,Screening,Feb 2,9:30 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67532a8568b8b7874dfe4992,DJ Ahmet,Premiere,Jan 23,6:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532a8568b8b7874dfe4992,DJ Ahmet,Screening,Jan 24,9:40 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67532a8568b8b7874dfe4992,DJ Ahmet,Screening,Jan 24,8:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532a8568b8b7874dfe4992,DJ Ahmet,Screening,Jan 29,7:00 PM MST,Holiday Village Cinemas - 4,Park City
https://festival.sundance.org/program/film/67532a8568b8b7874dfe4992,DJ Ahmet,Screening,Feb 2,8:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/short-info/67534e1663b9434465c22c78,Documentary Short Film Program,Premiere,Jan 25,11:30 AM  MST,Library Center Theatre,Park City
https://festival.sundance.org/program/short-info/67534e1663b9434465c22c78,Documentary Short Film Program,Screening,Jan 26,1:50 PM  MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/short-info/67534e1663b9434465c22c78,Documentary Short Film Program,Screening,Jan 28,3:00 PM  MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/short-info/67534e1663b9434465c22c78,Documentary Short Film Program,Screening,Feb 1,8:10 PM  MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/67532d41707ccda60d08a100,East of Wall,Premiere,Jan 24,10:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67532d41707ccda60d08a100,East of Wall,Screening,Jan 25,2:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67532d41707ccda60d08a100,East of Wall,Screening,Jan 26,5:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67532d41707ccda60d08a100,East of Wall,Screening,Jan 30,2:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67532d41707ccda60d08a100,East of Wall,Screening,Feb 1,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753372f63b943e701c223c3,El Norte,Premiere,Jan 28,11:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753198b68b8b748f5fe2983,Endless Cookie,Premiere,Jan 25,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753198b68b8b748f5fe2983,Endless Cookie,Screening,Jan 26,5:20 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753198b68b8b748f5fe2983,Endless Cookie,Screening,Jan 28,6:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6753198b68b8b748f5fe2983,Endless Cookie,Screening,Jan 31,8:45 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/6753198b68b8b748f5fe2983,Endless Cookie,Screening,Feb 2,11:00 AM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67533baa63b943ada0c226a3,Episodic Pilot Showcase,Premiere,Jan 28,4:15 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67533baa63b943ada0c226a3,Episodic Pilot Showcase,Screening,Jan 29,6:00 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67533baa63b943ada0c226a3,Episodic Pilot Showcase,Screening,Jan 31,12:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67533baa63b943ada0c226a3,Episodic Pilot Showcase,Screening,Feb 1,4:30 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/675328e4707ccdfd75089862,FOLKTALES,Premiere,Jan 25,2:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675328e4707ccdfd75089862,FOLKTALES,Screening,Jan 26,2:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675328e4707ccdfd75089862,FOLKTALES,Screening,Jan 27,11:00 AM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675328e4707ccdfd75089862,FOLKTALES,Screening,Jan 30,9:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675328e4707ccdfd75089862,FOLKTALES,Screening,Feb 2,9:30 AM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/675328d6707ccd0d44089829,Free Leonard Peltier,Premiere,Jan 27,3:15 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328d6707ccd0d44089829,Free Leonard Peltier,Screening,Jan 28,1:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675328d6707ccd0d44089829,Free Leonard Peltier,Screening,Jan 29,9:40 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675328d6707ccd0d44089829,Free Leonard Peltier,Screening,Jan 31,11:00 AM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/675328d6707ccd0d44089829,Free Leonard Peltier,Screening,Feb 2,7:45 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531a0c68b8b7fecefe2aa4,GEN_,Premiere,Jan 24,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531a0c68b8b7fecefe2aa4,GEN_,Screening,Jan 25,1:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531a0c68b8b7fecefe2aa4,GEN_,Screening,Jan 27,12:30 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67531a0c68b8b7fecefe2aa4,GEN_,Screening,Jan 31,2:45 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531a0c68b8b7fecefe2aa4,GEN_,Screening,Feb 2,10:20 AM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753360063b9434588c22178,Hal & Harper,Premiere,Jan 26,12:45 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6753360063b9434588c22178,Hal & Harper,Screening,Jan 27,6:00 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/6753360063b9434588c22178,Hal & Harper,Screening,Jan 30,7:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6753360063b9434588c22178,Hal & Harper,Screening,Feb 1,10:30 AM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/675328a7707ccdaea108977a,Heightened Scrutiny,Premiere,Jan 27,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328a7707ccdaea108977a,Heightened Scrutiny,Screening,Jan 28,1:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675328a7707ccdaea108977a,Heightened Scrutiny,Screening,Jan 29,5:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/675328a7707ccdaea108977a,Heightened Scrutiny,Screening,Jan 31,1:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/675328a7707ccdaea108977a,Heightened Scrutiny,Screening,Feb 1,4:00 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531c4c68b8b7261efe2d26,How to Build a Library,Premiere,Jan 26,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531c4c68b8b7261efe2d26,How to Build a Library,Screening,Jan 27,10:20 AM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/67531c4c68b8b7261efe2d26,How to Build a Library,Screening,Jan 30,5:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/67531c4c68b8b7261efe2d26,How to Build a Library,Screening,Jan 31,3:00 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Premiere,Jan 24,2:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Screening,Jan 25,11:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Screening,Jan 29,7:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Screening,Jan 31,3:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Screening,Feb 1,9:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/67531e0d707ccd55f3088423,If I Had Legs I’d Kick You,Screening,Feb 2,11:30 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/675328b4707ccddd870897b7,"It’s Never Over, Jeff Buckley",Premiere,Jan 24,3:45 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/675328b4707ccddd870897b7,"It’s Never Over, Jeff Buckley",Screening,Jan 25,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/675328b4707ccddd870897b7,"It’s Never Over, Jeff Buckley",Screening,Jan 26,5:45 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/675328b4707ccddd870897b7,"It’s Never Over, Jeff Buckley",Screening,Jan 29,1:10 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/675328b4707ccddd870897b7,"It’s Never Over, Jeff Buckley",Screening,Feb 2,3:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Premiere,Jan 23,3:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Screening,Jan 24,8:00 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Screening,Jan 24,6:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Screening,Jan 29,8:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Screening,Feb 1,6:15 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531ffe707ccdb18d0888c3,Jimpa,Screening,Feb 2,4:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6753190a68b8b769e3fe283a,Khartoum,Premiere,Jan 27,2:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6753190a68b8b769e3fe283a,Khartoum,Screening,Jan 28,8:50 PM MST,Redstone Cinemas - 3,Park City
https://festival.sundance.org/program/film/6753190a68b8b769e3fe283a,Khartoum,Screening,Jan 29,2:45 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6753190a68b8b769e3fe283a,Khartoum,Screening,Jan 31,12:15 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531e26707ccd95bf08845e,Kiss of the Spider Woman,Premiere,Jan 26,6:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/67531e26707ccd95bf08845e,Kiss of the Spider Woman,Screening,Jan 27,11:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531e26707ccd95bf08845e,Kiss of the Spider Woman,Screening,Jan 30,2:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/67531e26707ccd95bf08845e,Kiss of the Spider Woman,Screening,Jan 31,8:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/67531e26707ccd95bf08845e,Kiss of the Spider Woman,Screening,Feb 2,9:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/67531df8707ccdf9320883db,Last Days,Premiere,Jan 28,3:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/67531df8707ccdf9320883db,Last Days,Screening,Jan 29,2:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/67531df8707ccdf9320883db,Last Days,Screening,Jan 30,8:00 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/67531df8707ccdf9320883db,Last Days,Screening,Feb 1,2:30 PM MST,Redstone Cinemas - 4,Park City
https://festival.sundance.org/program/film/67531df8707ccdf9320883db,Last Days,Screening,Feb 2,6:15 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/675332e268b8b704ebfe55ad,Life After,Premiere,Jan 27,6:30 PM MST,The Ray Theatre,Park City
